WOJ	POW	GMI	RODZ	NAZWA	NAZWA_DOD	STAN_NA
20	5			hajnowski	powiat	01.01.2021
20	5	1	1	Hajnówka	gmina miejska	01.01.2021
20	5	2	2	Bia³owie¿a	gmina wiejska	01.01.2021
20	5	3	2	Czeremcha	gmina wiejska	01.01.2021
20	5	4	2	Czy¿e	gmina wiejska	01.01.2021
20	5	5	2	Dubicze Cerkiewne	gmina wiejska	01.01.2021
20	5	6	2	Hajnówka	gmina wiejska	01.01.2021
20	5	7	3	Kleszczele	gmina miejsko-wiejska	01.01.2021
20	5	7	4	Kleszczele	miasto	01.01.2021
20	5	7	5	Kleszczele	obszar wiejski	01.01.2021
20	5	8	2	Narew	gmina wiejska	01.01.2021
20	5	9	2	Narewka	gmina wiejska	01.01.2021
20	6			kolneñski	powiat	01.01.2021
20	6	1	1	Kolno	gmina miejska	01.01.2021
20	6	2	2	Grabowo	gmina wiejska	01.01.2021
20	6	3	2	Kolno	gmina wiejska	01.01.2021
20	6	4	2	Ma³y P³ock	gmina wiejska	01.01.2021
20	6	5	3	Stawiski	gmina miejsko-wiejska	01.01.2021
20	6	5	4	Stawiski	miasto	01.01.2021
20	6	5	5	Stawiski	obszar wiejski	01.01.2021
20	6	6	2	Turoœl	gmina wiejska	01.01.2021
20	7			³om¿yñski	powiat	01.01.2021
20	7	1	3	Jedwabne	gmina miejsko-wiejska	01.01.2021
20	7	1	4	Jedwabne	miasto	01.01.2021
20	7	1	5	Jedwabne	obszar wiejski	01.01.2021
20	7	2	2	£om¿a	gmina wiejska	01.01.2021
20	7	3	2	Miastkowo	gmina wiejska	01.01.2021
20	7	4	3	Nowogród	gmina miejsko-wiejska	01.01.2021
20	7	4	4	Nowogród	miasto	01.01.2021
20	7	4	5	Nowogród	obszar wiejski	01.01.2021
20	7	5	2	Pi¹tnica	gmina wiejska	01.01.2021
20	7	6	2	Przytu³y	gmina wiejska	01.01.2021
20	7	7	2	Œniadowo	gmina wiejska	01.01.2021
20	7	8	2	Wizna	gmina wiejska	01.01.2021
20	7	9	2	Zbójna	gmina wiejska	01.01.2021
20	8			moniecki	powiat	01.01.2021
20	8	1	3	Goni¹dz	gmina miejsko-wiejska	01.01.2021
20	8	1	4	Goni¹dz	miasto	01.01.2021
20	8	1	5	Goni¹dz	obszar wiejski	01.01.2021
20	8	2	2	Jasionówka	gmina wiejska	01.01.2021
20	8	3	2	Jaœwi³y	gmina wiejska	01.01.2021
20	8	4	3	Knyszyn	gmina miejsko-wiejska	01.01.2021
20	8	4	4	Knyszyn	miasto	01.01.2021
20	8	4	5	Knyszyn	obszar wiejski	01.01.2021
20	8	5	2	Krypno	gmina wiejska	01.01.2021
20	8	6	3	Moñki	gmina miejsko-wiejska	01.01.2021
20	8	6	4	Moñki	miasto	01.01.2021
20	8	6	5	Moñki	obszar wiejski	01.01.2021
20	8	7	2	Trzcianne	gmina wiejska	01.01.2021
20	9			sejneñski	powiat	01.01.2021
20	9	1	1	Sejny	gmina miejska	01.01.2021
20	9	2	2	Giby	gmina wiejska	01.01.2021
20	9	3	2	Krasnopol	gmina wiejska	01.01.2021
20	9	4	2	Puñsk	gmina wiejska	01.01.2021
20	9	5	2	Sejny	gmina wiejska	01.01.2021
20	10			siemiatycki	powiat	01.01.2021
20	10	1	1	Siemiatycze	gmina miejska	01.01.2021
20	10	2	3	Drohiczyn	gmina miejsko-wiejska	01.01.2021
20	10	2	4	Drohiczyn	miasto	01.01.2021
20	10	2	5	Drohiczyn	obszar wiejski	01.01.2021
20	10	3	2	Dziadkowice	gmina wiejska	01.01.2021
20	10	4	2	Grodzisk	gmina wiejska	01.01.2021
20	10	5	2	Mielnik	gmina wiejska	01.01.2021
20	10	6	2	Milejczyce	gmina wiejska	01.01.2021
20	10	7	2	Nurzec-Stacja	gmina wiejska	01.01.2021
20	10	8	2	Perlejewo	gmina wiejska	01.01.2021
20	10	9	2	Siemiatycze	gmina wiejska	01.01.2021
20	11			sokólski	powiat	01.01.2021
20	11	1	3	D¹browa Bia³ostocka	gmina miejsko-wiejska	01.01.2021
20	11	1	4	D¹browa Bia³ostocka	miasto	01.01.2021
20	11	1	5	D¹browa Bia³ostocka	obszar wiejski	01.01.2021
20	11	2	2	Janów	gmina wiejska	01.01.2021
20	11	3	2	Korycin	gmina wiejska	01.01.2021
20	11	4	3	Krynki	gmina miejsko-wiejska	01.01.2021
20	11	4	4	Krynki	miasto	01.01.2021
20	11	4	5	Krynki	obszar wiejski	01.01.2021
20	11	5	2	KuŸnica	gmina wiejska	01.01.2021
20	11	6	2	Nowy Dwór	gmina wiejska	01.01.2021
20	11	7	2	Sidra	gmina wiejska	01.01.2021
20	11	8	3	Sokó³ka	gmina miejsko-wiejska	01.01.2021
20	11	8	4	Sokó³ka	miasto	01.01.2021
20	11	8	5	Sokó³ka	obszar wiejski	01.01.2021
20	11	9	3	Suchowola	gmina miejsko-wiejska	01.01.2021
20	11	9	4	Suchowola	miasto	01.01.2021
20	11	9	5	Suchowola	obszar wiejski	01.01.2021
20	11	10	2	Szudzia³owo	gmina wiejska	01.01.2021
20	12			suwalski	powiat	01.01.2021
20	12	1	2	Baka³arzewo	gmina wiejska	01.01.2021
20	12	2	2	Filipów	gmina wiejska	01.01.2021
20	12	3	2	Jeleniewo	gmina wiejska	01.01.2021
20	12	4	2	Przeroœl	gmina wiejska	01.01.2021
20	12	5	2	Raczki	gmina wiejska	01.01.2021
20	12	6	2	Rutka-Tartak	gmina wiejska	01.01.2021
20	12	7	2	Suwa³ki	gmina wiejska	01.01.2021
20	12	8	2	Szypliszki	gmina wiejska	01.01.2021
20	12	9	2	Wi¿ajny	gmina wiejska	01.01.2021
20	13			wysokomazowiecki	powiat	01.01.2021
20	13	1	1	Wysokie Mazowieckie	gmina miejska	01.01.2021
20	13	2	3	Ciechanowiec	gmina miejsko-wiejska	01.01.2021
20	13	2	4	Ciechanowiec	miasto	01.01.2021
20	13	2	5	Ciechanowiec	obszar wiejski	01.01.2021
20	13	3	3	Czy¿ew	gmina miejsko-wiejska	01.01.2021
20	13	3	4	Czy¿ew	miasto	01.01.2021
20	13	3	5	Czy¿ew	obszar wiejski	01.01.2021
20	13	4	2	Klukowo	gmina wiejska	01.01.2021
20	13	5	2	Kobylin-Borzymy	gmina wiejska	01.01.2021
20	13	6	2	Kulesze Koœcielne	gmina wiejska	01.01.2021
20	13	7	2	Nowe Piekuty	gmina wiejska	01.01.2021
20	13	8	2	Soko³y	gmina wiejska	01.01.2021
20	13	9	3	Szepietowo	gmina miejsko-wiejska	01.01.2021
20	13	9	4	Szepietowo	miasto	01.01.2021
20	13	9	5	Szepietowo	obszar wiejski	01.01.2021
20	13	10	2	Wysokie Mazowieckie	gmina wiejska	01.01.2021
20	14			zambrowski	powiat	01.01.2021
20	14	1	1	Zambrów	gmina miejska	01.01.2021
20	14	2	2	Ko³aki Koœcielne	gmina wiejska	01.01.2021
20	14	3	2	Rutki	gmina wiejska	01.01.2021
20	14	4	2	Szumowo	gmina wiejska	01.01.2021
20	14	5	2	Zambrów	gmina wiejska	01.01.2021
20	61			Bia³ystok	miasto na prawach powiatu	01.01.2021
20	61	1	1	Bia³ystok	gmina miejska	01.01.2021
20	62			£om¿a	miasto na prawach powiatu	01.01.2021
20	62	1	1	£om¿a	gmina miejska	01.01.2021
20	63			Suwa³ki	miasto na prawach powiatu	01.01.2021
20	63	1	1	Suwa³ki	gmina miejska	01.01.2021
22				POMORSKIE	województwo	01.01.2021
22	1			bytowski	powiat	01.01.2021
22	1	1	2	Borzytuchom	gmina wiejska	01.01.2021
22	1	2	3	Bytów	gmina miejsko-wiejska	01.01.2021
22	1	2	4	Bytów	miasto	01.01.2021
22	1	2	5	Bytów	obszar wiejski	01.01.2021
22	1	3	2	Czarna D¹brówka	gmina wiejska	01.01.2021
22	1	4	2	Ko³czyg³owy	gmina wiejska	01.01.2021
22	1	5	2	Lipnica	gmina wiejska	01.01.2021
22	1	6	3	Miastko	gmina miejsko-wiejska	01.01.2021
22	1	6	4	Miastko	miasto	01.01.2021
22	1	6	5	Miastko	obszar wiejski	01.01.2021
22	1	7	2	Parchowo	gmina wiejska	01.01.2021
22	1	8	2	Studzienice	gmina wiejska	01.01.2021
22	1	9	2	Trzebielino	gmina wiejska	01.01.2021
22	1	10	2	Tuchomie	gmina wiejska	01.01.2021
22	2			chojnicki	powiat	01.01.2021
22	2	1	1	Chojnice	gmina miejska	01.01.2021
22	2	2	3	Brusy	gmina miejsko-wiejska	01.01.2021
22	2	2	4	Brusy	miasto	01.01.2021
22	2	2	5	Brusy	obszar wiejski	01.01.2021
22	2	3	2	Chojnice	gmina wiejska	01.01.2021
22	2	4	3	Czersk	gmina miejsko-wiejska	01.01.2021
22	2	4	4	Czersk	miasto	01.01.2021
22	2	4	5	Czersk	obszar wiejski	01.01.2021
22	2	5	2	Konarzyny	gmina wiejska	01.01.2021
22	3			cz³uchowski	powiat	01.01.2021
22	3	1	1	Cz³uchów	gmina miejska	01.01.2021
22	3	2	3	Czarne	gmina miejsko-wiejska	01.01.2021
22	3	2	4	Czarne	miasto	01.01.2021
22	3	2	5	Czarne	obszar wiejski	01.01.2021
22	3	3	2	Cz³uchów	gmina wiejska	01.01.2021
22	3	4	3	Debrzno	gmina miejsko-wiejska	01.01.2021
22	3	4	4	Debrzno	miasto	01.01.2021
22	3	4	5	Debrzno	obszar wiejski	01.01.2021
22	3	5	2	Kocza³a	gmina wiejska	01.01.2021
22	3	6	2	Przechlewo	gmina wiejska	01.01.2021
22	3	7	2	Rzeczenica	gmina wiejska	01.01.2021
22	4			gdañski	powiat	01.01.2021
22	4	1	1	Pruszcz Gdañski	gmina miejska	01.01.2021
22	4	2	2	Cedry Wielkie	gmina wiejska	01.01.2021
22	4	3	2	Kolbudy	gmina wiejska	01.01.2021
22	4	4	2	Pruszcz Gdañski	gmina wiejska	01.01.2021
22	4	5	2	Przywidz	gmina wiejska	01.01.2021
22	4	6	2	Pszczó³ki	gmina wiejska	01.01.2021
22	4	7	2	Suchy D¹b	gmina wiejska	01.01.2021
22	4	8	2	Tr¹bki Wielkie	gmina wiejska	01.01.2021
22	5			kartuski	powiat	01.01.2021
22	5	1	2	Chmielno	gmina wiejska	01.01.2021
22	5	2	3	Kartuzy	gmina miejsko-wiejska	01.01.2021
22	5	2	4	Kartuzy	miasto	01.01.2021
22	5	2	5	Kartuzy	obszar wiejski	01.01.2021
22	5	3	2	Przodkowo	gmina wiejska	01.01.2021
22	5	4	2	Sierakowice	gmina wiejska	01.01.2021
22	5	5	2	Somonino	gmina wiejska	01.01.2021
22	5	6	2	Stê¿yca	gmina wiejska	01.01.2021
22	5	7	2	Sulêczyno	gmina wiejska	01.01.2021
22	5	8	3	¯ukowo	gmina miejsko-wiejska	01.01.2021
22	5	8	4	¯ukowo	miasto	01.01.2021
22	5	8	5	¯ukowo	obszar wiejski	01.01.2021
22	6			koœcierski	powiat	01.01.2021
22	6	1	1	Koœcierzyna	gmina miejska	01.01.2021
22	6	2	2	Dziemiany	gmina wiejska	01.01.2021
22	6	3	2	Karsin	gmina wiejska	01.01.2021
22	6	4	2	Koœcierzyna	gmina wiejska	01.01.2021
22	6	5	2	Liniewo	gmina wiejska	01.01.2021
22	6	6	2	Lipusz	gmina wiejska	01.01.2021
22	6	7	2	Nowa Karczma	gmina wiejska	01.01.2021
22	6	8	2	Stara Kiszewa	gmina wiejska	01.01.2021
22	7			kwidzyñski	powiat	01.01.2021
22	7	1	1	Kwidzyn	gmina miejska	01.01.2021
22	7	2	2	Gardeja	gmina wiejska	01.01.2021
22	7	3	2	Kwidzyn	gmina wiejska	01.01.2021
22	7	4	3	Prabuty	gmina miejsko-wiejska	01.01.2021
22	7	4	4	Prabuty	miasto	01.01.2021
22	7	4	5	Prabuty	obszar wiejski	01.01.2021
22	7	5	2	Ryjewo	gmina wiejska	01.01.2021
22	7	6	2	Sadlinki	gmina wiejska	01.01.2021
22	8			lêborski	powiat	01.01.2021
22	8	1	1	Lêbork	gmina miejska	01.01.2021
22	8	2	1	£eba	gmina miejska	01.01.2021
22	8	3	2	Cewice	gmina wiejska	01.01.2021
22	8	4	2	Nowa Wieœ Lêborska	gmina wiejska	01.01.2021
22	8	5	2	Wicko	gmina wiejska	01.01.2021
22	9			malborski	powiat	01.01.2021
22	9	1	1	Malbork	gmina miejska	01.01.2021
22	9	3	2	Lichnowy	gmina wiejska	01.01.2021
22	9	4	2	Malbork	gmina wiejska	01.01.2021
22	9	6	2	Mi³oradz	gmina wiejska	01.01.2021
22	9	7	3	Nowy Staw	gmina miejsko-wiejska	01.01.2021
22	9	7	4	Nowy Staw	miasto	01.01.2021
22	9	7	5	Nowy Staw	obszar wiejski	01.01.2021
22	9	8	2	Stare Pole	gmina wiejska	01.01.2021
22	10			nowodworski	powiat	01.01.2021
22	10	1	1	Krynica Morska	gmina miejska	01.01.2021
22	10	2	3	Nowy Dwór Gdañski	gmina miejsko-wiejska	01.01.2021
22	10	2	4	Nowy Dwór Gdañski	miasto	01.01.2021
22	10	2	5	Nowy Dwór Gdañski	obszar wiejski	01.01.2021
22	10	3	2	Ostaszewo	gmina wiejska	01.01.2021
22	10	4	2	Stegna	gmina wiejska	01.01.2021
22	10	5	2	Sztutowo	gmina wiejska	01.01.2021
22	11			pucki	powiat	01.01.2021
22	11	1	1	Hel	gmina miejska	01.01.2021
22	11	2	3	Jastarnia	gmina miejsko-wiejska	01.01.2021
22	11	2	4	Jastarnia	miasto	01.01.2021
22	11	2	5	Jastarnia	obszar wiejski	01.01.2021
22	11	3	1	Puck	gmina miejska	01.01.2021
22	11	4	3	W³adys³awowo	gmina miejsko-wiejska	01.01.2021
22	11	4	4	W³adys³awowo	miasto	01.01.2021
22	11	4	5	W³adys³awowo	obszar wiejski	01.01.2021
22	11	5	2	Kosakowo	gmina wiejska	01.01.2021
22	11	6	2	Krokowa	gmina wiejska	01.01.2021
22	11	7	2	Puck	gmina wiejska	01.01.2021
22	12			s³upski	powiat	01.01.2021
22	12	1	1	Ustka	gmina miejska	01.01.2021
22	12	2	2	Damnica	gmina wiejska	01.01.2021
22	12	3	2	Dêbnica Kaszubska	gmina wiejska	01.01.2021
22	12	4	2	G³ówczyce	gmina wiejska	01.01.2021
22	12	5	3	Kêpice	gmina miejsko-wiejska	01.01.2021
22	12	5	4	Kêpice	miasto	01.01.2021
22	12	5	5	Kêpice	obszar wiejski	01.01.2021
22	12	6	2	Kobylnica	gmina wiejska	01.01.2021
22	12	7	2	Potêgowo	gmina wiejska	01.01.2021
22	12	8	2	S³upsk	gmina wiejska	01.01.2021
22	12	9	2	Smo³dzino	gmina wiejska	01.01.2021
22	12	10	2	Ustka	gmina wiejska	01.01.2021
22	13			starogardzki	powiat	01.01.2021
22	13	1	3	Czarna Woda	gmina miejsko-wiejska	01.01.2021
22	13	1	4	Czarna Woda	miasto	01.01.2021
22	13	1	5	Czarna Woda	obszar wiejski	01.01.2021
22	13	2	1	Skórcz	gmina miejska	01.01.2021
22	13	3	1	Starogard Gdañski	gmina miejska	01.01.2021
22	13	4	2	Bobowo	gmina wiejska	01.01.2021
22	13	5	2	Kaliska	gmina wiejska	01.01.2021
22	13	6	2	Lubichowo	gmina wiejska	01.01.2021
22	13	7	2	Osieczna	gmina wiejska	01.01.2021
22	13	8	2	Osiek	gmina wiejska	01.01.2021
22	13	9	3	Skarszewy	gmina miejsko-wiejska	01.01.2021
22	13	9	4	Skarszewy	miasto	01.01.2021
22	13	9	5	Skarszewy	obszar wiejski	01.01.2021
22	13	10	2	Skórcz	gmina wiejska	01.01.2021
22	13	11	2	Smêtowo Graniczne	gmina wiejska	01.01.2021
22	13	12	2	Starogard Gdañski	gmina wiejska	01.01.2021
22	13	13	2	Zblewo	gmina wiejska	01.01.2021
22	14			tczewski	powiat	01.01.2021
22	14	1	1	Tczew	gmina miejska	01.01.2021
22	14	2	3	Gniew	gmina miejsko-wiejska	01.01.2021
22	14	2	4	Gniew	miasto	01.01.2021
22	14	2	5	Gniew	obszar wiejski	01.01.2021
22	14	3	2	Morzeszczyn	gmina wiejska	01.01.2021
22	14	4	3	Pelplin	gmina miejsko-wiejska	01.01.2021
22	14	4	4	Pelplin	miasto	01.01.2021
22	14	4	5	Pelplin	obszar wiejski	01.01.2021
22	14	5	2	Subkowy	gmina wiejska	01.01.2021
22	14	6	2	Tczew	gmina wiejska	01.01.2021
22	15			wejherowski	powiat	01.01.2021
22	15	1	1	Reda	gmina miejska	01.01.2021
22	15	2	1	Rumia	gmina miejska	01.01.2021
22	15	3	1	Wejherowo	gmina miejska	01.01.2021
22	15	4	2	Choczewo	gmina wiejska	01.01.2021
22	15	5	2	Gniewino	gmina wiejska	01.01.2021
22	15	6	2	Linia	gmina wiejska	01.01.2021
22	15	7	2	Luzino	gmina wiejska	01.01.2021
22	15	8	2	£êczyce	gmina wiejska	01.01.2021
22	15	9	2	Szemud	gmina wiejska	01.01.2021
22	15	10	2	Wejherowo	gmina wiejska	01.01.2021
22	16			sztumski	powiat	01.01.2021
22	16	1	3	Dzierzgoñ	gmina miejsko-wiejska	01.01.2021
22	16	1	4	Dzierzgoñ	miasto	01.01.2021
22	16	1	5	Dzierzgoñ	obszar wiejski	01.01.2021
22	16	2	2	Miko³ajki Pomorskie	gmina wiejska	01.01.2021
22	16	3	2	Stary Dzierzgoñ	gmina wiejska	01.01.2021
22	16	4	2	Stary Targ	gmina wiejska	01.01.2021
22	16	5	3	Sztum	gmina miejsko-wiejska	01.01.2021
22	16	5	4	Sztum	miasto	01.01.2021
22	16	5	5	Sztum	obszar wiejski	01.01.2021
22	61			Gdañsk	miasto na prawach powiatu	01.01.2021
22	61	1	1	Gdañsk	gmina miejska	01.01.2021
22	62			Gdynia	miasto na prawach powiatu	01.01.2021
22	62	1	1	Gdynia	gmina miejska	01.01.2021
22	63			S³upsk	miasto na prawach powiatu	01.01.2021
22	63	1	1	S³upsk	gmina miejska	01.01.2021
22	64			Sopot	miasto na prawach powiatu	01.01.2021
22	64	1	1	Sopot	gmina miejska	01.01.2021
24				ŒL¥SKIE	województwo	01.01.2021
24	1			bêdziñski	powiat	01.01.2021
24	1	1	1	Bêdzin	gmina miejska	01.01.2021
24	1	2	1	CzeladŸ	gmina miejska	01.01.2021
24	1	3	1	Wojkowice	gmina miejska	01.01.2021
24	1	4	2	Bobrowniki	gmina wiejska	01.01.2021
24	1	5	2	Mierzêcice	gmina wiejska	01.01.2021
24	1	6	2	Psary	gmina wiejska	01.01.2021
24	1	7	3	Siewierz	gmina miejsko-wiejska	01.01.2021
24	1	7	4	Siewierz	miasto	01.01.2021
24	1	7	5	Siewierz	obszar wiejski	01.01.2021
24	1	8	1	S³awków	gmina miejska	01.01.2021
24	2			bielski	powiat	01.01.2021
24	2	1	1	Szczyrk	gmina miejska	01.01.2021
24	2	2	2	Bestwina	gmina wiejska	01.01.2021
24	2	3	2	Buczkowice	gmina wiejska	01.01.2021
24	2	4	3	Czechowice-Dziedzice	gmina miejsko-wiejska	01.01.2021
24	2	4	4	Czechowice-Dziedzice	miasto	01.01.2021
24	2	4	5	Czechowice-Dziedzice	obszar wiejski	01.01.2021
24	2	5	2	Jasienica	gmina wiejska	01.01.2021
24	2	6	2	Jaworze	gmina wiejska	01.01.2021
24	2	7	2	Kozy	gmina wiejska	01.01.2021
24	2	8	2	Por¹bka	gmina wiejska	01.01.2021
24	2	9	3	Wilamowice	gmina miejsko-wiejska	01.01.2021
24	2	9	4	Wilamowice	miasto	01.01.2021
24	2	9	5	Wilamowice	obszar wiejski	01.01.2021
24	2	10	2	Wilkowice	gmina wiejska	01.01.2021
24	3			cieszyñski	powiat	01.01.2021
24	3	1	1	Cieszyn	gmina miejska	01.01.2021
24	3	2	1	Ustroñ	gmina miejska	01.01.2021
24	3	3	1	Wis³a	gmina miejska	01.01.2021
24	3	4	2	Brenna	gmina wiejska	01.01.2021
24	3	5	2	Chybie	gmina wiejska	01.01.2021
24	3	6	2	Dêbowiec	gmina wiejska	01.01.2021
24	3	7	2	Goleszów	gmina wiejska	01.01.2021
24	3	8	2	Ha¿lach	gmina wiejska	01.01.2021
24	3	9	2	Istebna	gmina wiejska	01.01.2021
24	3	10	3	Skoczów	gmina miejsko-wiejska	01.01.2021
24	3	10	4	Skoczów	miasto	01.01.2021
24	3	10	5	Skoczów	obszar wiejski	01.01.2021
24	3	11	3	Strumieñ	gmina miejsko-wiejska	01.01.2021
24	3	11	4	Strumieñ	miasto	01.01.2021
24	3	11	5	Strumieñ	obszar wiejski	01.01.2021
24	3	12	2	Zebrzydowice	gmina wiejska	01.01.2021
24	4			czêstochowski	powiat	01.01.2021
24	4	1	3	Blachownia	gmina miejsko-wiejska	01.01.2021
24	4	1	4	Blachownia	miasto	01.01.2021
24	4	1	5	Blachownia	obszar wiejski	01.01.2021
24	4	2	2	D¹browa Zielona	gmina wiejska	01.01.2021
24	4	3	2	Janów	gmina wiejska	01.01.2021
24	4	4	2	Kamienica Polska	gmina wiejska	01.01.2021
24	4	5	2	K³omnice	gmina wiejska	01.01.2021
24	4	6	3	Koniecpol	gmina miejsko-wiejska	01.01.2021
24	4	6	4	Koniecpol	miasto	01.01.2021
24	4	6	5	Koniecpol	obszar wiejski	01.01.2021
24	4	7	2	Konopiska	gmina wiejska	01.01.2021
24	4	8	2	Kruszyna	gmina wiejska	01.01.2021
24	4	9	2	Lelów	gmina wiejska	01.01.2021
24	4	10	2	Mstów	gmina wiejska	01.01.2021
24	4	11	2	Mykanów	gmina wiejska	01.01.2021
24	4	12	2	Olsztyn	gmina wiejska	01.01.2021
24	4	13	2	Poczesna	gmina wiejska	01.01.2021
24	4	14	2	Przyrów	gmina wiejska	01.01.2021
24	4	15	2	Rêdziny	gmina wiejska	01.01.2021
24	4	16	2	Starcza	gmina wiejska	01.01.2021
24	5			gliwicki	powiat	01.01.2021
24	5	1	1	Knurów	gmina miejska	01.01.2021
24	5	2	1	Pyskowice	gmina miejska	01.01.2021
24	5	3	2	Giera³towice	gmina wiejska	01.01.2021
24	5	4	2	Pilchowice	gmina wiejska	01.01.2021
24	5	5	2	Rudziniec	gmina wiejska	01.01.2021
24	5	6	3	Soœnicowice	gmina miejsko-wiejska	01.01.2021
24	5	6	4	Soœnicowice	miasto	01.01.2021
24	5	6	5	Soœnicowice	obszar wiejski	01.01.2021
24	5	7	3	Toszek	gmina miejsko-wiejska	01.01.2021
24	5	7	4	Toszek	miasto	01.01.2021
24	5	7	5	Toszek	obszar wiejski	01.01.2021
24	5	8	2	Wielowieœ	gmina wiejska	01.01.2021
24	6			k³obucki	powiat	01.01.2021
24	6	1	3	K³obuck	gmina miejsko-wiejska	01.01.2021
24	6	1	4	K³obuck	miasto	01.01.2021
24	6	1	5	K³obuck	obszar wiejski	01.01.2021
24	6	2	3	Krzepice	gmina miejsko-wiejska	01.01.2021
24	6	2	4	Krzepice	miasto	01.01.2021
24	6	2	5	Krzepice	obszar wiejski	01.01.2021
24	6	3	2	Lipie	gmina wiejska	01.01.2021
24	6	4	2	MiedŸno	gmina wiejska	01.01.2021
24	6	5	2	Opatów	gmina wiejska	01.01.2021
24	6	6	2	Panki	gmina wiejska	01.01.2021
24	6	7	2	Popów	gmina wiejska	01.01.2021
24	6	8	2	Przystajñ	gmina wiejska	01.01.2021
24	6	9	2	Wrêczyca Wielka	gmina wiejska	01.01.2021
24	7			lubliniecki	powiat	01.01.2021
24	7	1	1	Lubliniec	gmina miejska	01.01.2021
24	7	2	2	Boronów	gmina wiejska	01.01.2021
24	7	3	2	Ciasna	gmina wiejska	01.01.2021
24	7	4	2	Herby	gmina wiejska	01.01.2021
24	7	5	2	Kochanowice	gmina wiejska	01.01.2021
24	7	6	2	Koszêcin	gmina wiejska	01.01.2021
24	7	7	2	Pawonków	gmina wiejska	01.01.2021
24	7	8	3	WoŸniki	gmina miejsko-wiejska	01.01.2021
24	7	8	4	WoŸniki	miasto	01.01.2021
24	7	8	5	WoŸniki	obszar wiejski	01.01.2021
24	8			miko³owski	powiat	01.01.2021
24	8	1	1	£aziska Górne	gmina miejska	01.01.2021
24	8	2	1	Miko³ów	gmina miejska	01.01.2021
24	8	3	1	Orzesze	gmina miejska	01.01.2021
24	8	4	2	Ornontowice	gmina wiejska	01.01.2021
24	8	5	2	Wyry	gmina wiejska	01.01.2021
24	9			myszkowski	powiat	01.01.2021
24	9	1	1	Myszków	gmina miejska	01.01.2021
24	9	2	3	Kozieg³owy	gmina miejsko-wiejska	01.01.2021
24	9	2	4	Kozieg³owy	miasto	01.01.2021
24	9	2	5	Kozieg³owy	obszar wiejski	01.01.2021
24	9	3	2	Niegowa	gmina wiejska	01.01.2021
24	9	4	2	Poraj	gmina wiejska	01.01.2021
24	9	5	3	¯arki	gmina miejsko-wiejska	01.01.2021
24	9	5	4	¯arki	miasto	01.01.2021
24	9	5	5	¯arki	obszar wiejski	01.01.2021
24	10			pszczyñski	powiat	01.01.2021
24	10	1	2	Gocza³kowice-Zdrój	gmina wiejska	01.01.2021
24	10	2	2	Kobiór	gmina wiejska	01.01.2021
24	10	3	2	MiedŸna	gmina wiejska	01.01.2021
24	10	4	2	Paw³owice	gmina wiejska	01.01.2021
24	10	5	3	Pszczyna	gmina miejsko-wiejska	01.01.2021
24	10	5	4	Pszczyna	miasto	01.01.2021
24	10	5	5	Pszczyna	obszar wiejski	01.01.2021
24	10	6	2	Suszec	gmina wiejska	01.01.2021
24	11			raciborski	powiat	01.01.2021
24	11	1	1	Racibórz	gmina miejska	01.01.2021
24	11	2	2	Kornowac	gmina wiejska	01.01.2021
24	11	3	3	Krzanowice	gmina miejsko-wiejska	01.01.2021
24	11	3	4	Krzanowice	miasto	01.01.2021
24	11	3	5	Krzanowice	obszar wiejski	01.01.2021
24	11	4	2	Krzy¿anowice	gmina wiejska	01.01.2021
24	11	5	3	KuŸnia Raciborska	gmina miejsko-wiejska	01.01.2021
24	11	5	4	KuŸnia Raciborska	miasto	01.01.2021
24	11	5	5	KuŸnia Raciborska	obszar wiejski	01.01.2021
24	11	6	2	Nêdza	gmina wiejska	01.01.2021
24	11	7	2	Pietrowice Wielkie	gmina wiejska	01.01.2021
24	11	8	2	Rudnik	gmina wiejska	01.01.2021
24	12			rybnicki	powiat	01.01.2021
24	12	1	3	Czerwionka-Leszczyny	gmina miejsko-wiejska	01.01.2021
24	12	1	4	Czerwionka-Leszczyny	miasto	01.01.2021
24	12	1	5	Czerwionka-Leszczyny	obszar wiejski	01.01.2021
24	12	2	2	Gaszowice	gmina wiejska	01.01.2021
24	12	3	2	Jejkowice	gmina wiejska	01.01.2021
24	12	4	2	Lyski	gmina wiejska	01.01.2021
24	12	5	2	Œwierklany	gmina wiejska	01.01.2021
24	13			tarnogórski	powiat	01.01.2021
24	13	1	1	Kalety	gmina miejska	01.01.2021
24	13	2	1	Miasteczko Œl¹skie	gmina miejska	01.01.2021
24	13	3	1	Radzionków	gmina miejska	01.01.2021
24	13	4	1	Tarnowskie Góry	gmina miejska	01.01.2021
24	13	5	2	Krupski M³yn	gmina wiejska	01.01.2021
24	13	6	2	O¿arowice	gmina wiejska	01.01.2021
24	13	7	2	Œwierklaniec	gmina wiejska	01.01.2021
24	13	8	2	Tworóg	gmina wiejska	01.01.2021
24	13	9	2	Zbros³awice	gmina wiejska	01.01.2021
24	14			bieruñsko-lêdziñski	powiat	01.01.2021
24	14	1	1	Bieruñ	gmina miejska	01.01.2021
24	14	2	1	Imielin	gmina miejska	01.01.2021
24	14	3	1	Lêdziny	gmina miejska	01.01.2021
24	14	4	2	Bojszowy	gmina wiejska	01.01.2021
24	14	5	2	Che³m Œl¹ski	gmina wiejska	01.01.2021
24	15			wodzis³awski	powiat	01.01.2021
